ShiftBand	Entropy	ILDPD	ShiftBand01
0.381825691705057	0.582843202256385	0.299186547612381	0.455653797662678
0.233983898274889	0.46902983867406	0.385215571842057	0.472445345772125
0.319481824601796	0.527288960761599	0.421674152780747	0.476631818328517
0.405199872919024	0.424423311269488	0.353128069240635	0.478642170486565
0.236201729961141	0.571528262551991	0.251446620946428	0.352193385320918
0.304912469140911	0.390067609368113	0.433622231933201	0.50608380937633
0.144080550378393	0.573499441867113	0.293061945160511	0.441935801950653
0.365172706013138	0.487809069644186	0.323876931352381	0.432130369381811
0.343808655230546	0.676603139200082	0.315112886922804	0.481763202900161
0.373369090566391	0.512706004112337	0.36735523164273	0.449566516125701
0.367405324948013	0.41999831126575	0.447368770646491	0.467149354416795
0.171192814942708	0.592017580574204	0.388852134818745	0.478617551164361
0.216505754403327	0.518477987564257	0.262029768673372	0.438226687827359
0.35948636564791	0.34415808233718	0.36052624264921	0.417657460855897
0.396303216712711	0.499843516609302	0.290015702045983	0.411214133612107
0.214200263805131	0.560121938372821	0.375162382430609	0.471374989091506
0.176514375135663	0.514650497956031	0.330222814729677	0.494134595376473
0.311281633988506	0.450589456783742	0.28952330151038	0.411426991954887
0.28379773285094	0.42163389211178	0.298676874444088	0.448260175752007
0.315453262623777	0.399174262462916	0.379170962621614	0.489452648993655
0.40979342679443	0.394409840363231	0.404855701555174	0.456696224560337
0.357483998704125	0.502655039643271	0.44075923803608	0.44993985793136
0.300642898623068	0.484557341656722	0.360324156159078	0.487454243916889
0.265734856405031	0.412137042718685	0.432209781882566	0.529327657381781
0.338099313086091	0.305814670439279	0.268011211675935	0.502607960066144
0.253791628158805	0.569015532875862	0.383489546215395	0.443734554770333
0.373671343431453	0.306700038654736	0.433982519668328	0.406480608864697
0.313513603096257	0.473695781598284	0.322523320323999	0.398078535202912
0.216584087016692	0.482595979803022	0.403376544238813	0.483499307402365
0.188612967916191	0.397012194919732	0.371284359462655	0.524693351900453
0.362194340634045	0.466997882801934	0.361761942433908	0.460228867918803
0.281226484849299	0.440182535107188	0.299813554517897	0.475502611679786
0.328093328440195	0.552094963232224	0.379471593980053	0.512481971771121
0.400791024854029	0.406447016467243	0.451681477665044	0.50571612478136
0.409693851333939	0.399067362137345	0.363060627513701	0.481121742783068
0.357929937236812	0.490975507683475	0.436674969506023	0.456321908610149
0.422597847254351	0.374702950379321	0.425486542079058	0.474121123959161
0.274078225920653	0.531255444123782	0.406833502656419	0.452025582401889
0.196472757336173	0.496076022811513	0.405868452489304	0.494288349873056
0.318063652866519	0.398664506731385	0.227574183628846	0.381850823791749
0.340746549807784	0.515959360650648	0.388536877667593	0.447342922699069
0.321203236200894	0.480400804673376	0.462869127869252	0.478970489228525
0.365095159071953	0.501058598151642	0.383095150519874	0.494886439944615
0.0263643613946725	0.557695876808808	0.287607224048973	0.492680781328452
0.368444504562225	0.457006177531534	0.431325993442437	0.520990174891983
0.151305730380145	0.374445733132119	0.264479275798814	0.519987363432453
0.173845877180607	0.521298251893647	0.295566478614742	0.492079064485238
0.241905299739299	0.512980345725087	0.441735443231699	0.457501289429054
0.445429456314666	0.369075525170112	0.262417481721121	0.453436158376991
0.394820315852535	0.454472305132215	0.454668598603052	0.471262204410612
0.280245009219173	0.485135269836786	0.27322760228786	0.458521469523797
0.341592926238414	0.49586080971885	0.392849619683438	0.476348106258865
0.271955833274952	0.515197727919977	0.310418618340966	0.426835638894789
0.31929727380633	0.479280590919038	0.363461439840219	0.470077954924838
0.301609457799198	0.458931160278148	0.434547020721767	0.446515578486624
0.244770621469197	0.468502986942338	0.390591155866118	0.509502355325122
0.291557273282737	0.478275533304226	0.348816282677484	0.469673582643006
0.293473580883853	0.504027951038234	0.333270306482305	0.450786428004127
0.28559383702598	0.518512547527316	0.371662063529384	0.462093766697906
0.238361824968513	0.475169618671147	0.479172800830453	0.523306591505375
0.333157082097651	0.535962533014398	0.519951690826542	0.508026679261287
0.366466495669814	0.441877311801701	0.268552785634279	0.382052451728024
0.201953848763237	0.460985414718609	0.274675698286867	0.45514935716185
0.387618173329756	0.361685753746833	0.342875898703969	0.412062916859246
0.256346784577229	0.441236925536868	0.373512466124709	0.490122400329828
0.323412867262794	0.33895102084488	0.355184679568842	0.473084138071002
0.20701097596214	0.571896560005716	0.345370148647437	0.408045912525838
0.249525181348423	0.46301843833875	0.42746451277906	0.50593006475687
0.242848291110456	0.505631341952817	0.361835764999185	0.444502938450937
0.29688091071868	0.466033154747066	0.361642193825249	0.433458379570014
0.334804682610494	0.394968613383569	0.406785158051336	0.438515111068207
0.330398778796821	0.40703676996425	0.383889510172192	0.458562103146186
0.26550186685938	0.527527853363932	0.407217102148127	0.484448887308448
0.342683413546845	0.485567169832562	0.323875497537963	0.429379224146448
0.281234126306029	0.548951424314086	0.320049868542766	0.404496831274663
0.205872982289683	0.487241648859066	0.363660433945537	0.471344629613012
0.335531742423759	0.45559097899448	0.476408609033471	0.485177401712027
0.378147684276125	0.690501515634033	0.295797928374316	0.444456662439156
0.339583170383533	0.45100405271814	0.349347121966987	0.495214755506012
0.286138351220715	0.47623895593672	0.478581971399553	0.454863974798354
0.15814031171405	0.453202193350337	0.337577184442895	0.457054496204994
0.208779970401651	0.460118101677007	0.356847141791745	0.516046699620834
0.209985049023038	0.747084209591321	0.170750330865589	0.512431613930609
0.216870528052367	0.600575233961697	0.345953615505559	0.491557425203064
0.413476319375818	0.45672047754435	0.414443147408471	0.536516666133726
0.114726777440368	0.50287534391323	0.392496588944192	0.442617746967893
0.312017356318634	0.517530040978207	0.369527439786999	0.418880413841498
0.270264607646008	0.408251535180211	0.4273622198758	0.477059743711973
0.118373644804065	0.591657850247974	0.23493742069828	0.497817778555595
0.281315899716794	0.498304581509601	0.476472294709106	0.449778263740234
0.281416019423056	0.517442285045216	0.495995512863958	0.510997935624419
0.265909075935059	0.484588859110171	0.317673896619615	0.48930410646358
0.117371855022584	0.588280852787853	0.294637768433003	0.42149594754719
0.231358050771623	0.529972469908515	0.414084640148525	0.479289530128388
0.324179189157382	0.497443120799741	0.330826993017981	0.402692190657236
0.346768433347678	0.425748465060453	0.368731207919183	0.497128150057711
0.37081795102071	0.441751947914767	0.449743786750435	0.5326149400632
0.264003305846229	0.491648156376368	0.202233301952128	0.463430897807019
0.387599788017103	0.417050986660406	0.404471602958205	0.493914430983997
0.292620665779203	0.510085275047818	0.141467763830325	0.402432585374562
0.261321739667819	0.498189863893001	0.350766744344129	0.445698049375187
0.216955280935029	0.544574538211829	0.33183909678828	0.478734682817271
0.193975314494026	0.476417114484226	0.38142280432629	0.447992898241229
0.430924935893766	0.255978776288782	0.321308845764435	0.57463596669535
0.394587771842514	0.377972627090387	0.38376957562395	0.432279613305153
0.392338028349298	0.538931587823003	0.298473466432251	0.420086365626551
0.374119180061315	0.531178939632661	0.393716963806357	0.472524758327361
0.276486549772081	0.467696242381001	0.407187909136153	0.482324558275044
0.305441114400239	0.532279088386487	0.417843584469375	0.472201878148777
0.33501735067116	0.491193136203225	0.139275382689357	0.342744172599686
0.362312098515835	0.447192384266393	0.367061589895849	0.460984496907786
0.402891292758254	0.589131680102418	0.254457218286477	0.446436265266232
0.337842507367633	0.512514336684879	0.332973300226548	0.468851232036149
0.36199676727348	0.329857764150305	0.45931414574884	0.551979719717525
0.387987628746202	0.327687731535067	0.320340077666378	0.406697608358261
0.409293513240613	0.408268310855116	0.234159609107658	0.405049432931356
0.166474885924972	0.397467320261438	0.462486383442266	0.54384562683281
0.146986505394595	0.502270190627708	0.211975922590105	0.474941641031596
0.305037478737937	0.560355439847291	0.346637703474292	0.432337634833679
0.267896398182307	0.461368302595544	0.341937661797463	0.454188822655222
0.29749049427054	0.468014576368983	0.387894517649726	0.475903431163015
0.25223052898883	0.536131307083913	0.275080804895001	0.331971665898795
0.239905539663457	0.501153570044051	0.402828514000175	0.482269893068787
0.302119794846401	0.428581257949226	0.318872129013135	0.465104590627873
0.207479450686245	0.589014939530403	0.349053238342597	0.47809558656031
0.364466340337517	0.598523772847835	0.352074894218567	0.495782527073088
0.371411196803552	0.422889417497869	0.184617853990914	0.476248526214613
0.309437894192472	0.433340468040711	0.268020044874637	0.393240653124546
0.30089553615222	0.559776176320332	0.368000879830795	0.482395019574383
0.347317431791076	0.400958468778739	0.530094758797705	0.506050599495994
0.456779968323058	0.352451096246696	0.387817914633176	0.49422613017335
0.328220518900638	0.555673375358239	0.460055187503586	0.505340302672376
0.262708309852486	0.463965813564176	0.365192736260025	0.43700345402567
0.350761225625695	0.419898142317309	0.139494068872626	0.401547483276615
0.343809731267984	0.463336538359136	0.440378165482928	0.527015582145665
0.173812152598155	0.594991897455841	0.297785278521885	0.457715360778342
0.348735107900418	0.426281971758268	0.239598052276506	0.454016379299205
0.381412962746303	0.549598293072289	0.368992482300607	0.504591661863949
0.349487824314586	0.349273023254115	0.349993973372302	0.487323505794671
0.381016400324111	0.521812414333529	0.314319887719612	0.43967621623341
0.227931830051625	0.494990332324016	0.451333975741807	0.505923062636411
0.318386763666683	0.419133778824915	0.429291139099884	0.525679442356861
0.282698852915544	0.472590136523628	0.424939842579719	0.497545290269441
0.402288521687224	0.460087577844529	0.327768625865996	0.46729991451519
0.291717210440816	0.462272846754075	0.335758459179847	0.446863962689852
0.37434649647444	0.478157940243665	0.345282209426721	0.468404059257364
0.344426305402208	0.559493131050837	0.427787734853206	0.504122643354086
0.281563507329891	0.526406111081269	0.26007909318334	0.436432258967853
0.2062828214452	0.541485427168811	0.361066602099933	0.482353279138779
0.283978710835774	0.515716086175894	0.36280652056592	0.432914357247654
0.39389190488829	0.380825448665679	0.359853938066624	0.377452087174382
0.32970757537521	0.402747816242702	0.218623780970437	0.431877538647288
0.342613174184074	0.536154475674519	0.343821334573539	0.490212136402144
0.344723468721599	0.497994253532428	0.403942793255072	0.482489168991212
0.294058675962958	0.670084299971869	0.207710047687348	0.4538011815074
0.183521177120731	0.384820675459921	0.181737116415694	0.418393087399154
0.303357374259968	0.454389811058543	0.360689417016288	0.448595822381141
0.345350583676165	0.374255305111633	0.328253789142189	0.444593103584124
0.390229210338978	0.462734273976975	0.379094041691926	0.490384200317225
0.27722940016465	0.491563334165076	0.460966561615077	0.502149203068138
0.249524846130717	0.450167120010182	0.368690005520011	0.490802147956099
0.288793440144147	0.500282889625058	0.335765973120847	0.440861911888119
0.34370919033627	0.353632445066757	0.539680421906598	0.487897205051539
0.384273421229746	0.415997100557584	0.333426247148618	0.356019233498864
0.269837574896591	0.506616963263838	0.368875807936817	0.469741122837604
0.271961320545324	0.513952543617811	0.335254398591257	0.466947180159877
0.353085943456081	0.467366252952498	0.450257334564861	0.491262459824295
0.276344170078253	0.531521034533441	0.426200493907858	0.533286897629176
0.216977845453504	0.530535378057263	0.351242599681858	0.481046154972866
0.173214001070101	0.507675371068717	0.368353098947403	0.478691188696273
0.249067680179036	0.55772563313982	0.308848100321793	0.493088074997825
0.225994055437757	0.489972238505095	0.401871569285516	0.535088313775006
0.302176044660852	0.417364641202437	0.344414935915682	0.490848191615479
0.355464322665663	0.451330545262474	0.281155617355953	0.398183212481839
0.293556203454671	0.429902077220952	0.472689706016674	0.509114527979842
0.173580497728647	0.512236598107084	0.296371257415813	0.479604972754217
0.160912295827602	0.458251914993372	0.305010960996573	0.535557212072777
0.349397008842328	0.501356760585349	0.401936494319117	0.479221401558525
0.335027050994016	0.478761507061455	0.417237662006234	0.468006910405063
0.441823142904719	0.539676096986312	0.313144753334625	0.370061440826781
0.13677829250368	0.419855179441317	0.406566808057194	0.496435803420351
0.419646515235684	0.399879399470048	0.301829719321739	0.445144785191035
0.367968579831752	0.482905662962628	0.556604101246456	0.491517375014354
0.146656528836997	0.627397852259092	0.242431841303672	0.457353577820748
0.404899352496948	0.373868695759822	0.323026399370347	0.376774662476019
0.296895129290654	0.465619750846387	0.248761259659796	0.441092053588692
0.304257647009525	0.432498792016687	0.4126992575375	0.573707792880101
0.224216450631815	0.470705996858254	0.421169406207352	0.484980847070715
0.286331453895618	0.402562512235217	0.343814125408845	0.429388517006386
0.250458680134931	0.477954629324422	0.409535555347226	0.535772541387661
0.362679257227367	0.355140842632573	0.235600965246575	0.513603869319745
0.292219071528096	0.501314337240798	0.419105037990062	0.481142440558763
0.307967274774892	0.520043358231186	0.321113204092883	0.439602759324388
0.160994423251705	0.437257912895001	0.254394148046089	0.486506359873143
0.174658014639719	0.568870105081603	0.246107093977811	0.497744709904853
0.237854117862377	0.412234874961144	0.420576577353552	0.485134791357416
0.368537114694562	0.489539900569902	0.410485031028618	0.504215701723488
0.427895972295313	0.594491938707674	0.210025864609255	0.403475685977999
0.412994409081159	0.351109372441084	0.318178697753677	0.424825317774354
0.298514065641615	0.683533615743094	0.282354878122864	0.512477639619655
0.362794749608124	0.511518856380649	0.159957383346554	0.452287630943143
0.40544053701121	0.428833709540249	0.196937957072338	0.511175303987741
0.320360561224096	0.411811959827356	0.101404537182787	0.414009639235763
0.361590226070147	0.468154385881267	0.417212649484231	0.485545837604914
0.229894213667619	0.577972950294015	0.36432718887729	0.424550060278028
0.322369083929379	0.481103191948207	0.398545663134575	0.48680678179618
0.248533301331185	0.689990900572604	0.241875037866146	0.425418414612867
0.21077749319728	0.392510770437883	0.372532660255794	0.468194919341504
0.28417355858261	0.554379118591346	0.218522917703815	0.465136759118926
0.244262352132129	0.686954524356433	0.189817952859186	0.379068995488009
0.300199367815005	0.485645636802165	0.410498309476764	0.479302853054351
0.336835789158883	0.407119453543891	0.364359107467421	0.428517090435138
0.3029488754633	0.551420104126651	0.288022799278194	0.403996359787769
0.227034018429661	0.524024492850073	0.403050851212412	0.436400263522362
0.156401602163928	0.713944468718722	0.145248124460064	0.461751689569367
0.230684344923149	0.495921380060548	0.25233612997142	0.541897263135341
0.326388309805925	0.470142612474831	0.365455152196291	0.430198928679724
0.35830227085781	0.439262529549481	0.311071225876109	0.4655928554929
0.179918014830494	0.526353829455464	0.301034252904606	0.434754016025201
0.405637337079995	0.520531670031622	0.377160996163322	0.445532960248884
0.288688154019509	0.528956750125411	0.403159841592118	0.490046443855109
0.417357996534498	0.56677680809023	0.403562024398675	0.567677809736635
0.29235885920989	0.467801945370929	0.442276204057428	0.50340343389749
0.22623219977244	0.490806534875271	0.327971124000089	0.438813439979459
0.270816727680137	0.538835206406971	0.295048515308592	0.445774358075473
0.296588769328752	0.490211151262705	0.297555013478332	0.437859814628027
0.439304558010228	0.395594800641648	0.253963146399525	0.37835695924949
0.365231339917721	0.491722889891552	0.382769217751695	0.475150513077846
0.167687908496732	0.56712962962963	0.479030383409457	0.477532679738562
0.301501077970491	0.467458818083272	0.446314157452912	0.492153029243491
0.369602273004072	0.413871397078305	0.435161409437291	0.51900199712312
0.321204216544178	0.369198242113159	0.355844479772247	0.477512485876784
0.399060175983762	0.504368857754287	0.410031083734977	0.490954214819325
0.286705840622164	0.480340535413459	0.462715534176807	0.47504988420251
0.37198825847634	0.425199947521952	0.378625995169194	0.453259954314617
0.301907912045795	0.382592088108795	0.263187221681811	0.394812434536087
0.337867632653319	0.644500309735339	0.283272692711222	0.364589196138548
0.0579761983694757	0.168220062703986	0.127334032703103	0.543179552016309
0.39363375105631	0.444664160576813	0.190501274071	0.558838070356193
0.348043623084715	0.44218645201988	0.352006935683321	0.446977098031761
0.425239021035542	0.456915167970933	0.256562239356432	0.405571777584691
0.448312693122672	0.566765922232159	0.322122240289191	0.703968886197506
0.44056009789223	0.32043276906104	0.256312226351401	0.458560802343994
0.251078301442567	0.656165573197889	0.389163996195607	0.501614483645049
0.277148343044765	0.549340349844961	0.257948203396943	0.413173358873759
0.197405225340731	0.502192455683461	0.347218172878958	0.502574972742543
0.199939023804503	0.526700276225974	0.377378612537693	0.519147272560222
0.325405971369917	0.401607553052737	0.42209667176723	0.491709914651404
0.218211278192373	0.493920407045279	0.392139891654719	0.441699766474253
0.283285708238241	0.560324484719721	0.366491153227829	0.507837652270423
0.373882425570022	0.424816133497513	0.348851321469339	0.434258107784373
0.266137053034406	0.422550392790557	0.401706463775978	0.460358110434685
0.377139348863468	0.484888864709947	0.233477056371279	0.401931424846026
0.158475677396937	0.605237112601726	0.2404350579809	0.386019842493338
0.27669637034947	0.435461029408505	0.212136482922624	0.446510730455899
0.36145763943317	0.474226818126287	0.394629386385237	0.439714494970013
0.394464280611889	0.638225648602276	0.360842042394546	0.576587369199502
0.324013735557037	0.431053670410224	0.408324826429117	0.447049176293773
0.128953047508516	0.624209491816538	0.306076274216693	0.440643921401926
0.376938863347596	0.473893101234301	0.229775719803017	0.423579748428354
0.28611618208641	0.46766979313314	0.413170621422898	0.506194446745959
0.414979733147484	0.527218731877633	0.443284904098819	0.498474934382724
0.241353291860976	0.335716580096867	0.283632897603486	0.542960575962019
0.32985327666241	0.485840157607593	0.378264399688812	0.453389514404995
0.42046402169909	0.337213367041994	0.318577434505795	0.501240898939098
0.309357366064038	0.648486413137102	0.0659652642358386	0.498735308153069
0.248478798186163	0.464438185805067	0.424966218140132	0.533299118423889
0.314877263819	0.382931359108734	0.474506929079578	0.509574731797944
0.36143848713279	0.369090947012057	0.405402700741405	0.569345342050509
0.343241111714122	0.446674107152203	0.265766910467519	0.488138765461034
0.500862609708482	0.568536465291588	0.261246292188544	0.325853404680659
0.281813106342891	0.484873695163538	0.329587197537536	0.420020722465238
0.437676690654161	0.441032820266348	0.451250917052203	0.566573567063448
0.393800788227488	0.396633039635264	0.356712299079514	0.435810114687129
0.410545954462268	0.468789095457597	0.339865434603673	0.417397159738265
0.382834224584977	0.447198288194636	0.395432294052823	0.428003530759669
0.382100567682085	0.52701933810715	0.165582928746604	0.393679290605853
0.268257101493106	0.382533718362598	0.394704510691059	0.459729853264853
0.302745324543336	0.275839216133165	0.366506165342135	0.336412462799678
0.352734636897675	0.500722623751024	0.262421986418615	0.359499177943895
0.368357322644585	0.51767923797585	0.454195951376322	0.507886875723976
0.356780577784883	0.445814750530679	0.418473040937352	0.486425068620588
0.312239225303131	0.483607836131945	0.316070052716601	0.47455734060182
0.258955000560407	0.566551267608208	0.186248005191273	0.494150062997648
0.418804984182846	0.572475110035597	0.21581734053784	0.366913613853483
0.345034487305028	0.509869459945214	0.243229054112747	0.440677360989656
0.366742683769816	0.327593240110091	0.15636224733936	0.488756138363938
0.295856486213499	0.470634916982866	0.368453331932748	0.460454333604613
0.281016830958916	0.558064417193007	0.277337635500275	0.393813183140832
0.398860058456213	0.488855274095686	0.427726916614215	0.505294377522316
0.31633527306171	0.454892064637872	0.415107970027688	0.477667533244876
0.444970520488862	0.325032494382977	0.348723110258172	0.483599377718671
0.338501885125115	0.439696965856764	0.268595707706845	0.451758088695828
0.31301094487886	0.547200383622784	0.171141534221788	0.310184313213833
0.38626518060221	0.416569157199849	0.319084975097623	0.362253720905146
0.253770376910224	0.410425890701224	0.276037404623472	0.477001435678062
0.372533257715447	0.433987270419688	0.327191102532779	0.430392801171192
0.237444131285927	0.539597745370009	0.299113410229805	0.482934987423026
0.335962747799156	0.339456619447289	0.26028655801279	0.376689794911151
0.301505212797637	0.42142356969012	0.153885875576583	0.384543125832056
0.186716328686816	0.536823629571145	0.236618535491622	0.432665543377868
0.274430898410574	0.440909303351993	0.376087292799956	0.422934554591975
0.468055080282067	0.4812349920662	0.29610130510725	0.451822772657079
0.36584318795891	0.314539377164286	0.180568350522608	0.377597455056478
0.0980095610944611	0.574235881595588	0.364774401372664	0.487709386149648
0.335328602921225	0.656665121279912	0.218600980330528	0.500275740287654
0.440161005286203	0.376611789719485	0.425149605716924	0.563595584108456
0.268693010005665	0.542929139528864	0.33157968451175	0.437542317383728
0.45914201919014	0.503623719198848	0.428115448766238	0.361063330216319
0.328807963824017	0.481624790511522	0.350330165570777	0.4194371322611
0.335904356640123	0.475665876673012	0.380518237233689	0.505188030171438
0.193359749332951	0.357986040528162	0.309277014691737	0.522379615541928
0.470681199255121	0.251236377418049	0.12602038205488	0.313860272317157
0.245018000557837	0.480706807965123	0.326426827223216	0.444310385229603
0.17079710183555	0.569556053701138	0.363196290367965	0.496790123196493
0.337166469169752	0.490815886458076	0.423380060314519	0.4982182225244
0.245261420390566	0.50694734734669	0.243887076834155	0.446862442007436
0.341901423656535	0.563083524712544	0.459483277046644	0.489600690980719
0.377217716437669	0.39145741559951	0.332244576881269	0.395210163354573
0.101580240714209	0.60858699519222	0.229311865042948	0.451247644144928
0.389710965905351	0.516155244676207	0.28135640627953	0.388339590196168
0.341384275102378	0.476458815141688	0.309881051163573	0.444655601507579
0.393594640198686	0.372009119995163	0.302039888089042	0.337630254612746
0.29932647136949	0.477167700871736	0.426215230923512	0.455753518645308
0.407134518173989	0.358026856432697	0.400408499258945	0.485950049492846
0.238313267713762	0.536896845748441	0.319892422026793	0.416976022945972
0.289305239596884	0.533995021924566	0.360714187532955	0.506077677837952
0.384560740527849	0.368147508317984	0.249396178888419	0.415933628745706
0.249237880658937	0.499154285117095	0.378532176112934	0.504640553003447
0.451408747416766	0.261357711416605	0.262410357916355	0.476154032061514
0.426460798769214	0.511022306997939	0.259706716746388	0.406107980663876
0.309095166033313	0.262493037099186	0.256779422845788	0.366619314831539
0.301085073228954	0.503764477352933	0.383897676533066	0.513399492701118
0.279267023094341	0.430453895310851	0.472881785140487	0.61701596216952
0.251221312281237	0.511400733791312	0.395122661136476	0.464422865385688
0.301553795241766	0.515540806783319	0.307377582344014	0.451809064419902
0.378826847565946	0.498557033559193	0.398357831263572	0.483251914326604
0.439195945223505	0.416301372273984	0.437525363475886	0.505193690918939
0.321427369089417	0.519007291402519	0.377051685458652	0.473074781626664
0.326219676912192	0.449404570506135	0.135220514013801	0.365184173107319
0.244500413843711	0.372130106153883	0.24272517729396	0.492265933703971
0.302849691690545	0.551374380813389	0.216003951824019	0.351430122229558
0.359826923951654	0.511486121729763	0.398381990701432	0.478295558299669
0.285812357524191	0.535347744348012	0.354468821610372	0.448944340145603
0.127307122804256	0.499488890105352	0.426970014254922	0.515247738404691
0.310213631317646	0.440861404968349	0.473282016847426	0.450700058817414
0.376685383756219	0.574488868995185	0.25900185291701	0.528791925836398
0.338885281224013	0.552066352753018	0.429228496589585	0.542237409414178
0.30323904272256	0.449967913483588	0.220554829912883	0.392158236009835
0.294768549343793	0.447238663731044	0.441248517626526	0.493056760885775
0.298938673387239	0.516917825411146	0.42788421443381	0.488428082966095
0.404252146104082	0.532628185190478	0.347478565583515	0.515128112510116
0.328228467389608	0.619675560852159	0.429328572287538	0.430563027411283
0.126260701112225	0.667837363458541	0.238468463585861	0.482805879370514
0.442649266035893	0.447360334092963	0.317412495335004	0.313793232482467
0.484848698935027	0.383165622575369	0.216497846796186	0.477441032753199
0.240736215700354	0.393013677502223	0.290880395910672	0.495314448691588
0.305948177786738	0.521330017362253	0.335788645300186	0.481226906749897
0.152220753789544	0.363159721843458	0.331546711794639	0.440161106153624
0.399401035662553	0.574874770437254	0.473309012288365	0.521621396519938
0.331906280615947	0.478532180041673	0.358458056001012	0.465311602932631
0.346033344336184	0.738095179537462	0.277777712053152	0.706349341271355
0.170128823173669	0.600219486220147	0.428070221313357	0.461043172809724
0.330184190111083	0.517245925725913	0.295299600239862	0.41517298464321
0.300127547868063	0.450388961012671	0.393543431520064	0.516398963164675
0.37893516763928	0.48610444138066	0.284655877965866	0.370427651693438
0.364806097668314	0.440820786302839	0.404813759733924	0.47028933642193
0.370165314497973	0.414885212547244	0.322866417927451	0.505307904199738
0.397587480647445	0.425784081470244	0.356727002693344	0.360604612383664
0.486083257351125	0.424315900035978	0.5898684749502	0.443029193272591
0.22604298288946	0.491205505661322	0.4079503155123	0.531266851126616
0.301030821786887	0.606958363102417	0.37021005021229	0.434145663312228
0.416218765403018	0.489545935022387	0.389425676339578	0.438858228938245
0.123439412879268	0.222756183021382	0.393919351309465	0.538349803308372
0.271258592110291	0.509353875548588	0.348626890941766	0.48380032503421
0.373350678856112	0.49357438197892	0.308147921613382	0.464871486118481
0.339109683864128	0.434971438576626	0.345122886050808	0.463906492767585
0.319610017629412	0.691390570650187	0.324399008535102	0.381413783858943
0.100069709186444	0.582737305614093	0.247456250964211	0.507505470995709
0.280617498092669	0.468970394193786	0.344708665927761	0.485471686900203
0.222232805067683	0.478302376446154	0.446964139706753	0.505365410800772
0.148653950700114	0.475301148455016	0.376938400449084	0.498816497221484
0.4116076044087	0.577319799716899	0.319612468182135	0.579503154919784
0.448612385007931	0.466459887800377	0.134273754158033	0.412681910936526
