ShiftBand	ILDPD	ILD-2	ILD-5	ILD-7	ILD-15
0.473117787437812	0.556604101246456	0.350961567753265	0.512464056697746	0.526505398974593	0.497981154769236
0.544831464199127	0.242431841303672	0.26873195908082	0.237357600377027	0.243721014790655	0.25166684687767
0.479148589543761	0.323026399370347	0.406469791495964	0.3888330579766	0.45468795665096	0.409615374871226
0.375176891760796	0.248761259659796	0.268031240307486	0.314159202688517	0.280564195074543	0.326248521486863
0.56304438709937	0.4126992575375	0.403206006830602	0.431573965152953	0.433065013339201	0.481456514449457
0.453580405961446	0.421169406207352	0.419935514087884	0.40313918681376	0.415395283845445	0.405227593816956
0.454659652863303	0.343814125408845	0.355281514262603	0.368185387541091	0.346364717222475	0.380374593033836
0.505847756268606	0.409535555347226	0.416707608112284	0.446910181595766	0.454804843447259	0.447547722677776
0.38947418212758	0.235600965246575	0.261738253628711	0.22311221476579	0.198652531881809	0.178138458482401
0.47136348935129	0.419105037990062	0.473283340738525	0.453428857813981	0.458353962773442	0.446361129503779
0.484899293074751	0.321113204092883	0.385552756675194	0.435450543638068	0.429612222530974	0.431433492542158
0.398761452699469	0.254394148046089	0.253901155044457	0.246886562640331	0.258622807276829	0.251573802530707
0.480484894298701	0.246107093977811	0.318081071298617	0.338115066685063	0.2926503579514	0.243347127073405
0.39720595796999	0.420576577353552	0.443342681361187	0.498969131580333	0.437018210179353	0.34117264745215
0.503498044369755	0.410485031028618	0.461903320543629	0.442487622906518	0.462164344242486	0.520325338775874
0.473668213662172	0.210025864609255	0.238973338883936	0.251088260669838	0.248884749484246	0.240222465009285
0.500564462202721	0.318178697753677	0.34364702469761	0.401031427626377	0.349401462376601	0.40082626063346
0.513635453625955	0.282354878122864	0.341890907837251	0.35422841494064	0.213219686066374	0.295206159682898
0.540977299446789	0.159957383346554	0.185674686514917	0.171400891276122	0.155948093690684	0.1536909240453
0.455594511252197	0.196937957072338	0.204121196836759	0.233222679598533	0.223137408699197	0.238524116961962
0.399543397959665	0.101404537182787	0.105716078962612	0.116715611514715	0.211737825806488	0.193518518518519
0.523043642416499	0.417212649484231	0.462065496423453	0.436648388125995	0.468667566234602	0.462985854516945
0.494323854444409	0.36432718887729	0.360144135546624	0.368953824300457	0.382738791803154	0.403331167777159
0.446175424524054	0.398545663134575	0.425812510655999	0.434965021596959	0.438024953853824	0.396984483301157
0.440520029130141	0.241875037866146	0.261603736839046	0.310680317419989	0.294136712030196	0.281657249592558
0.515226086370482	0.372532660255794	0.390337778290354	0.412551005688062	0.419087971930747	0.398156111367225
0.450168161375784	0.218522917703815	0.22065773017207	0.287404552516046	0.330500449200028	0.288287461126356
0.384497353697728	0.189817952859186	0.193451473535997	0.211724623644786	0.196676668042231	0.223494115711122
0.479741236595057	0.410498309476764	0.391828241616286	0.442722386704984	0.433591841815438	0.43567121336592
0.458726617159865	0.364359107467421	0.391198585043611	0.399274457382357	0.415670287612071	0.40650394823014
0.475121120565685	0.288022799278194	0.295576771571946	0.293364081158615	0.298954881630931	0.285107038131534
0.489812921851781	0.403050851212412	0.433420579524058	0.438705592034292	0.427876203391697	0.45121616881408
0.479366349366316	0.145248124460064	0.139683358977141	0.147736505433086	0.15242294237906	0.158153725299801
0.396313272867998	0.25233612997142	0.251396204259369	0.273893884616176	0.277176343253596	0.290488529485362
0.454585846378835	0.365455152196291	0.382541718305535	0.392613093368797	0.373297787743412	0.38703714820259
0.492032778155041	0.311071225876109	0.312395240800337	0.358564087591507	0.324924393894791	0.382583864830112
0.377541875735798	0.301034252904606	0.325634426789659	0.308883057752298	0.313431184839364	0.326089806860527
0.484180635538986	0.377160996163322	0.382769062205341	0.389353803429049	0.396643161552276	0.387598861073287
0.484492708301777	0.403159841592118	0.433761142320876	0.42893187720231	0.446371082488283	0.437447726178905
0.508696066035916	0.403562024398675	0.337373165612455	0.432418947010022	0.42680166402779	0.382762422924132
0.500516875411464	0.442276204057428	0.423977422784815	0.446685311507568	0.47063473861677	0.465323544308699
0.435717018854276	0.327971124000089	0.327365668263024	0.340235504797643	0.351105946196366	0.332244085169527
0.40817768590753	0.295048515308592	0.291292044994796	0.301377268735101	0.303395935637815	0.329048826741627
0.401228782747214	0.297555013478332	0.325524506680702	0.316995400878281	0.313501746228175	0.350145588484859
0.480789908531626	0.253963146399525	0.310860493094433	0.315318745031413	0.317652441939321	0.431998697113891
0.458461435288982	0.382769217751695	0.378719509228928	0.428174958475676	0.428489527361755	0.449084449519115
0.44274208667063	0.479030383409457	0.337501027240003	0.679104613658828	0.473063220785499	0.222222222222222
0.457568003811797	0.446314157452912	0.491044059486465	0.440355307634179	0.480453101191835	0.473743432800204
0.512702206752469	0.435161409437291	0.428631631792665	0.430559663419491	0.432634899113195	0.43095811817859
0.404693698782099	0.355844479772247	0.39940213343261	0.396101481256323	0.320961595521874	0.332014300481791
0.503871403997238	0.410031083734977	0.45204611119595	0.478796443084442	0.455757710836736	0.456425653614001
0.47596549749375	0.462715534176807	0.474658046265559	0.456266468335506	0.453196285221957	0.469933248898747
0.461007928091624	0.378625995169194	0.344809853308401	0.366744018093614	0.31742975746753	0.375610432401778
0.407366042235663	0.263187221681811	0.285776861284077	0.308326748802848	0.330150144965491	0.319328342549584
0.446695238806882	0.283272692711222	0.286138995474408	0.299818704146395	0.280724591259195	0.304642171324562
0.550873552363344	0.127334032703103	0.131224532613787	0.151446018598133	0.156679130947202	0.161042629880018
0.558335649916761	0.190501274071	0.214301247347282	0.343154041366328	0.319711947739936	0.252831335008061
0.488274537772023	0.352006935683321	0.370818504178635	0.419490356757231	0.423795299061825	0.412865151683626
0.499696198150376	0.256562239356432	0.27516696451788	0.287216278788757	0.286222189658748	0.300586072272025
0.539702600162592	0.256312226351401	0.300267990167413	0.314474129941191	0.343003299140832	0.390888456225972
0.455920758030497	0.389163996195607	0.354031443008052	0.380769015766843	0.389615470681963	0.316187250841076
0.42706582300182	0.257948203396943	0.285637188140423	0.290157774694864	0.340764094803277	0.294597519297409
0.445431628278253	0.347218172878958	0.360193541751025	0.360658985952793	0.377439365674054	0.374099439529034
0.497315806590461	0.377378612537693	0.36651210982062	0.456441349378012	0.384046613080676	0.442630869365935
0.481170532867633	0.42209667176723	0.443374569860951	0.443435514453993	0.444463013940552	0.43745320513684
0.447614645331256	0.392139891654719	0.400486056484209	0.395707842760503	0.400917250540599	0.38761267979253
0.454617430446617	0.366491153227829	0.36885566225179	0.333961218021264	0.355346306380829	0.356441340208469
0.470492962856459	0.348851321469339	0.377781879800818	0.399314252781365	0.406618215359691	0.400764497454597
0.492391153470738	0.401706463775978	0.460626426479176	0.437943281696057	0.453237756030848	0.426723000568269
0.419814417290996	0.233477056371279	0.269878022645447	0.258664271791403	0.254738660572676	0.255705899406946
0.42535550140305	0.2404350579809	0.267491114343755	0.291010984523772	0.26788086932661	0.265909697291304
0.449441473137727	0.212136482922624	0.192320088861855	0.239245360822747	0.213177858681614	0.265042882417767
0.452577067923846	0.394629386385237	0.415835677074834	0.392475345569748	0.415210186431633	0.408572498101181
0.419634843478164	0.360842042394546	0.415299079216583	0.415145133570462	0.276856833771381	0.409673086681403
0.509432549052856	0.408324826429117	0.421271764980379	0.452856047492697	0.418742908646181	0.438898390706587
0.4532094758335	0.306076274216693	0.286905930695157	0.333791826662873	0.319392518572215	0.348067438964868
0.429676867595966	0.229775719803017	0.183505205928687	0.230614006450857	0.206068418458673	0.235809014862523
0.490224706643603	0.413170621422898	0.441238222129166	0.455465681666594	0.477401820968817	0.468977748894828
0.513522322993689	0.443284904098819	0.488794291008548	0.491217334742318	0.452023671032289	0.44828286236971
0.43470823762647	0.283632897603486	0.357936384338488	0.449111365550523	0.350841753258956	0.444444444444445
0.473179079042609	0.378264399688812	0.500958904594007	0.427938651784515	0.380356399118954	0.441821162645667
0.483179444578296	0.318577434505795	0.344997323269819	0.342785402304548	0.360983880325246	0.373982089364554
0.46234101313242	0.0659652642358386	0.0678403543980193	0.0564366955474921	0.0430462027571914	0.0508020580525317
0.494736716916429	0.424966218140132	0.410369397201387	0.420867753278556	0.437125500361316	0.4497361659678
0.475738030462853	0.474506929079578	0.487377252886073	0.492715223479446	0.455738409959361	0.502482319477659
0.535318092293113	0.405402700741405	0.363796549903482	0.367821291821807	0.327840067915442	0.40111293959737
0.453594243800198	0.265766910467519	0.266908116974521	0.280797595254953	0.30121917922347	0.312728055223566
0.556573377385728	0.261246292188544	0.1383593094671	0.242295216876354	0.259126683234114	0.21479607178818
0.484094975923387	0.329587197537536	0.30499056409614	0.335048789990928	0.302165734992332	0.266382560755937
0.496940634634456	0.451250917052203	0.392383466781937	0.47821493385111	0.434619085688795	0.483105926779432
0.458358122137284	0.356712299079514	0.372572583853298	0.34565342603989	0.364453060798165	0.380112342497058
0.493793314155334	0.339865434603673	0.360302225521806	0.356900006857702	0.386445953502485	0.381976725543311
0.473201432755456	0.395432294052823	0.415676214137097	0.373690440366214	0.425098932099329	0.419811067963637
0.422953498499984	0.165582928746604	0.15648080677008	0.151864265075203	0.135905896644593	0.169899554200735
0.500511142831339	0.394704510691059	0.435343173343209	0.415196196208996	0.429577817896057	0.447386923823195
0.518063952456559	0.366506165342135	0.348904111056619	0.319156623669666	0.370415310967322	0.28271387063663
0.415717231113437	0.262421986418615	0.268999530636037	0.257087352460039	0.283158525638345	0.293077129241736
0.541223402196612	0.454195951376322	0.493524785732542	0.474426881518552	0.490626043787879	0.487159389010507
0.500500495412729	0.418473040937352	0.465702672295472	0.430311871963999	0.419280826745301	0.405676741284947
0.439041807426014	0.316070052716601	0.348816853935141	0.354603316480601	0.36000959065376	0.368747660309745
0.487731028010052	0.186248005191273	0.145917937386725	0.257684279981862	0.273878932758081	0.232091163732265
0.487092116843687	0.406323820874432	0.402302250809036	0.415215266709741	0.441823585910764	0.443459016973289
0.487223791927396	0.21581734053784	0.227618792069308	0.227783254932954	0.240810054666377	0.246766146747512
0.430948712332571	0.243229054112747	0.256040518588498	0.266989039883081	0.246073071309676	0.251590776954904
0.526809755068083	0.15636224733936	0.193276003997614	0.25212714509939	0.277863452844636	0.208755950922508
0.434960489562585	0.388567289213471	0.390418194868415	0.362447160291327	0.406658467660841	0.386958916687846
0.409127834821911	0.327465426737774	0.338534319191895	0.339678373627735	0.338440662570591	0.335663157482004
0.464729695900407	0.368453331932748	0.368599935771743	0.350752574851396	0.396610572773464	0.405186971646341
0.450892794342525	0.277337635500275	0.314629444458336	0.346191308753708	0.344278748263794	0.350112824805566
0.469917958561806	0.427726916614215	0.501241999658306	0.450781467450977	0.459541207275677	0.561482627243403
0.480107654607168	0.415107970027688	0.442356901332246	0.471692158293208	0.444262851356219	0.453839195981739
0.52139565631857	0.348723110258172	0.368111660798907	0.39491821039189	0.383355909470875	0.380360284481414
0.474972990353067	0.420575470463868	0.440703691416451	0.451496669946574	0.455711069869796	0.446130803663498
0.474415923929998	0.468916174790649	0.437024312570996	0.431009032802166	0.435875449004713	0.471028362669993
0.434920362565286	0.268595707706845	0.305571710638581	0.313068158258357	0.297269642583816	0.352919061077589
0.357855862952287	0.171141534221788	0.18370225018532	0.170633856090312	0.171018662645126	0.0846802884146164
0.434266640075787	0.319084975097623	0.329379778220629	0.335545556451169	0.364261188874675	0.349767132939896
0.457372612279963	0.276037404623472	0.251080043118916	0.27606522156957	0.245214938984956	0.268793035007655
0.42858267933188	0.327191102532779	0.326890445360769	0.320642365245442	0.338708986245378	0.254176301122731
0.442284577359595	0.400599753067437	0.423580132317925	0.456998720690807	0.406109128128244	0.437214303935029
0.494113122029374	0.299113410229805	0.304354666735015	0.335450447099066	0.361602149932219	0.353667324428817
0.415085525146468	0.26028655801279	0.254865117282502	0.29499103264005	0.300853150920293	0.29015596347986
0.471678375339947	0.153885875576583	0.253928208468266	0.0612172076102513	0.195818260541083	0.269444444444444
0.41489735267101	0.236618535491622	0.272047521819196	0.257199134247643	0.270189510496528	0.255270479776481
0.456248591458727	0.376087292799956	0.395533572474283	0.405929641060834	0.41047512707527	0.428897415383601
0.622121990713235	0.29610130510725	0.342529006056667	0.357849480620457	0.332341237135778	0.361466838265471
0.53474659846646	0.180568350522608	0.186949928907199	0.184532370095375	0.200410568391647	0.206995621600108
0.490079139213525	0.364774401372664	0.370773939729209	0.380995457442065	0.39312316892559	0.391840612852468
0.435703542200148	0.218600980330528	0.256157925951902	0.322726250804536	0.269810348737194	0.270568533359216
0.556937876517257	0.425149605716924	0.317426433391719	0.338428204212572	0.394034264899513	0.644494930137723
0.466410583698475	0.33157968451175	0.35014178560819	0.337416028640401	0.373848861897727	0.384819332623037
0.529500103873446	0.428115448766238	0.379729041952886	0.351608103536048	0.559708605664488	0.121759259259259
0.572505501528583	0.350330165570777	0.345564029621767	0.378151161437469	0.388396711798607	0.397844735420067
0.517647725116181	0.380518237233689	0.457320687465656	0.463500439742251	0.473370860118388	0.449619492907608
0.45883757946961	0.327336014825944	0.33846231405697	0.358958714141398	0.366961854766652	0.387159092778906
0.462057309084449	0.309277014691737	0.368550874930085	0.370039588394221	0.334946321605299	0.348514541413116
0.475506883387194	0.12602038205488	0.0995931757165532	0.0921112369571822	0.0943308000029674	0.104312659111258
0.492428856011039	0.442614310582865	0.457683877295057	0.444506298875961	0.466839874615717	0.488101062793314
0.415694327339674	0.275772454441405	0.290534928674214	0.284788056204715	0.280899087168197	0.285126321673414
0.478465841239829	0.326426827223216	0.340938274404248	0.397247334523092	0.388271334287919	0.376732920738945
0.486872634807454	0.276604414517076	0.284138301388257	0.312256444240697	0.319478785453143	0.280725077520335
0.501258134046721	0.382561904155048	0.434136061742006	0.407905392362677	0.417981401111631	0.386281005448853
0.447799815144806	0.363196290367965	0.424920467141128	0.373892483370237	0.422241732550905	0.423783581403446
0.49008020212026	0.423380060314519	0.436518005636087	0.455203914048397	0.465421478320102	0.471944952912992
0.479707211098296	0.243887076834155	0.263388146928617	0.317067428943578	0.315929481584805	0.377556749824991
0.528249972780443	0.459483277046644	0.459850499491596	0.459890544676368	0.49655835428843	0.498210008391124
0.502277665469053	0.41304978922617	0.407572632064487	0.41715518006999	0.426922509451261	0.411334618454629
0.425378741938747	0.332244576881269	0.382054657747315	0.38268703137369	0.34810199060964	0.34075660152412
0.46999041083149	0.229311865042948	0.231744820571081	0.234026512867201	0.258454952297746	0.312599435543451
0.546830100786011	0.28135640627953	0.245562566665653	0.167929585856144	0.267586026121112	0.233317332653876
0.414815178958879	0.309881051163573	0.3257379244748	0.322213451003441	0.314855376813972	0.348972825670538
0.457166536110907	0.302039888089042	0.34950264081624	0.2819467623019	0.333811752243657	0.332069181903752
0.468297303127418	0.426215230923512	0.433595875477596	0.442170411345025	0.444505136128223	0.460760338202514
0.488256582962942	0.400408499258945	0.394165579894288	0.405048793464581	0.420610542970438	0.405331507555517
0.407031076052794	0.274042335677818	0.28767043077472	0.302351409777432	0.321327286591568	0.308257933433747
0.457029751385628	0.407370390929565	0.418613015028255	0.403589158467659	0.413955336832735	0.418176682024631
0.494407098622509	0.277562794142657	0.29343265420894	0.302818693137349	0.315547911128838	0.32334955986804
0.479736711683612	0.319892422026793	0.289701504480085	0.318435812244318	0.309266903044706	0.322579672006596
0.490340079741064	0.360714187532955	0.413104445249477	0.422235785875665	0.445959502513806	0.474691370066124
0.414163325633263	0.249396178888419	0.27556995068052	0.288699590871933	0.27255949425425	0.309068163020278
0.558559162132426	0.378532176112934	0.402161727668395	0.387683929197491	0.432223017650555	0.443455565094124
0.493797122974043	0.262410357916355	0.276775092932019	0.278776418044427	0.244484108899701	0.293003874193041
0.520497018786501	0.259706716746388	0.343575218899032	0.314798873320922	0.41521804790458	0.395311996661144
0.457628223112962	0.352617056087633	0.350165990973562	0.410178471664588	0.413045361058555	0.413190822270811
0.438538261369543	0.256779422845788	0.281505094665118	0.230992867864177	0.286256168115341	0.2867993404074
0.478588728084158	0.383897676533066	0.405118084383631	0.38137955310511	0.399214071165966	0.418081425131767
0.529759540441955	0.472881785140487	0.333335748676365	0.472985508081761	0.546212149091167	0.375
0.410478254437138	0.395122661136476	0.37843973571775	0.365097487168432	0.357212621101545	0.357612335173818
0.469233616125598	0.307377582344014	0.337632565828941	0.325207264140786	0.339848366094636	0.343847542304855
0.510718700436302	0.398357831263572	0.372386739469964	0.394066063971148	0.425186281416179	0.442308305377358
0.485419437114875	0.437525363475886	0.420176320689991	0.34733923624182	0.391265208306004	0.393544038866936
0.472160423606676	0.377051685458652	0.309950841545964	0.410647946380792	0.37589363382572	0.387959038215963
0.451948037077363	0.135220514013801	0.128235776997788	0.177184158242048	0.170255401123538	0.151440733540458
0.48378943871186	0.453801452489956	0.454281393759949	0.483461842497344	0.48845058786181	0.508086108733693
0.448198749737068	0.24272517729396	0.199862467659139	0.242832476755914	0.242142001350367	0.268637297156409
0.411665503859615	0.216003951824019	0.233445330598108	0.232997539413341	0.241683441400324	0.23308446643524
0.519801009340548	0.398381990701432	0.434126649718356	0.453381910558264	0.486413803542084	0.494060526306387
0.423365700609561	0.354468821610372	0.36075689304778	0.358845691282529	0.364543888563031	0.357148413983118
0.519188650107435	0.426970014254922	0.428938527754407	0.445250567414542	0.434038012824367	0.481678436688052
0.539949596934829	0.380338146683855	0.375524550151288	0.424666793900592	0.452148610758346	0.481375086167679
0.473486235773217	0.473282016847426	0.378912718183934	0.416831557668296	0.449981820685456	0.443995414658805
0.430346368156126	0.25900185291701	0.292651825833773	0.27276081447425	0.284169642119027	0.269330388409369
0.515836813412626	0.429228496589585	0.448427710519698	0.414331425806385	0.450663504916057	0.356850905551681
0.441867453093424	0.220554829912883	0.226785304326352	0.223090785110427	0.233537108953759	0.226129709944142
0.427041039330459	0.320655834843021	0.322959703855	0.328632823311554	0.333785350080385	0.343532313885135
0.483415685701813	0.441248517626526	0.452401526424386	0.469021884282518	0.447352286543105	0.465813214457033
0.456020340884291	0.42788421443381	0.436530054863683	0.439319846427231	0.426690405613895	0.451160401025621
0.527243469791174	0.347478565583515	0.275142515914467	0.204386556918166	0.303864936962936	0.337375526365067
0.591234946289219	0.429328572287538	0.430454178469658	0.379786516990826	0.446310880916173	0.357342002148038
0.49936041685809	0.238468463585861	0.269949949794672	0.290400384935403	0.271739659117492	0.300277159206497
0.492992108294764	0.317412495335004	0.314209251195557	0.322748953382462	0.296498568514539	0.286348392986465
0.426610053991298	0.290880395910672	0.320086351797048	0.265123850928597	0.316448866934769	0.325911243739545
0.42864121819161	0.335788645300186	0.305915718053274	0.35902168035708	0.412259566945885	0.438299412056727
0.438167510681351	0.31873302471404	0.308520182602021	0.326151164092473	0.342461081366051	0.330537605131482
0.410708428159025	0.331546711794639	0.31588733642493	0.352526640929768	0.328311705521259	0.325385545600775
0.49820122009181	0.473309012288365	0.378953079748203	0.460663132964145	0.373952170620891	0.343046738401144
0.420450002897669	0.363702725797741	0.341852505496334	0.346182785617478	0.345678114436085	0.340800333662841
0.442503111857342	0.358458056001012	0.400122448460387	0.406846542892885	0.385289758529236	0.386357591959088
0.450084675443983	0.366335113346966	0.295191760604374	0.40803548495563	0.272500017912148	0.238970588235294
0.463616727488323	0.249006548037629	0.291759878444738	0.294969256267285	0.291354155696745	0.28776469494087
0.455825062168382	0.424098902914716	0.438438994344811	0.480982696242645	0.479463462043275	0.442354789400907
0.508563205129768	0.428070221313357	0.429359669161524	0.439841982188973	0.423346276017594	0.415175222544169
0.409832384418676	0.295299600239862	0.190766603540224	0.293837659007904	0.267411529361182	0.252632913379985
0.469585809614493	0.393543431520064	0.399080547058595	0.363919001684585	0.423256085001866	0.460002277572931
0.460691004219667	0.266587913482484	0.302259053430025	0.299935757256905	0.314059516162526	0.317025076732117
0.456628415313219	0.317293549823133	0.297021289632268	0.305103208624951	0.297654164494059	0.331896194822017
0.45434646964298	0.284655877965866	0.287425433919671	0.332603387045688	0.298703384384686	0.306400455325747
0.47068913282243	0.404813759733924	0.418488942346255	0.423467245382154	0.429398798110959	0.435758011645367
0.425900647561075	0.322866417927451	0.293037663581469	0.30843157633429	0.341410247238599	0.34756336752782
0.522338119403757	0.356727002693344	0.330320047054274	0.342418344316109	0.406323206639146	0.387450045657436
0.548049733646054	0.5898684749502	0.59942315854247	0.534960007613324	0.581051728496738	0.428585731839658
0.463427545733445	0.4079503155123	0.347458783875904	0.373475629374645	0.36239686376335	0.468578054436954
0.454554671725343	0.37021005021229	0.398457000824949	0.41199112271073	0.380915508684501	0.416150346878703
0.510939815089545	0.389425676339578	0.373536274981582	0.413065051713591	0.392794872674947	0.438005852674325
0.561517536622503	0.393919351309465	0.443549634264568	0.390242117357392	0.395257535000282	0.305072855236386
0.50015650003922	0.455723373472886	0.454000570907576	0.439836231385788	0.474455900666871	0.46056067369305
0.43900744388053	0.348626890941766	0.402679746826402	0.377839999330476	0.401016778468931	0.417675729048376
0.517344795134209	0.308147921613382	0.361126203434261	0.374472704757779	0.425809289969667	0.445429446175137
0.456162319765329	0.345122886050808	0.355908431921207	0.324515462315593	0.354611868727605	0.326282374831922
0.527494449960139	0.324399008535102	0.289142376333811	0.340463243318991	0.321404662120524	0.304740961367773
0.546671568567014	0.247456250964211	0.233280065028215	0.23633152831713	0.251740055135559	0.262860568063146
0.42637753927237	0.344708665927761	0.326472284767975	0.447005612663167	0.533829168449505	0.431659911463247
0.480198593716025	0.446964139706753	0.51163120329161	0.477812619958463	0.486088647973362	0.50438124889215
0.486657664577924	0.376938400449084	0.406711443112197	0.39009035408139	0.407860578510593	0.375211841459399
0.491842950177221	0.319612468182135	0.318394282870622	0.392981706884361	0.337515276641211	0.321744310282877
0.52385060908098	0.134273754158033	0.2473049307133	0.36431588633357	0.219697092575584	0.291666666666667
0.459271553380989	0.522330013292001	0.486952017768627	0.545186581979693	0.500149719292221	0.5551228966875
0.437784266654196	0.41385892959897	0.386053323875406	0.369574412348757	0.426859192598323	0.432666027775478
0.571344745976903	0.32897611144588	0.371589259953316	0.361832687207543	0.381880844022486	0.378721855238358
0.456520862241195	0.34520427732067	0.364327854744423	0.372433217786458	0.344047860275655	0.392301200823066
0.503256006111833	0.342958996123663	0.344595783387804	0.372062925735503	0.365116087468482	0.396543450255236
0.452289923446267	0.504507258803247	0.48520699483407	0.505177132028495	0.405971108973472	0.51932159292215
0.473743404110753	0.445213270954101	0.4326366108771	0.456650686801372	0.457340804399555	0.469299202499647
0.44563007978412	0.410549844659689	0.449811770192963	0.493509232052385	0.435193546014261	0.507194511175208
0.519370166231176	0.411410561425749	0.393458739997247	0.374708697349515	0.39761375381946	0.434340548998373
0.461475587546845	0.333427595690196	0.38772908296912	0.427191698956506	0.44103235145541	0.422959560282997
0.40843647233981	0.371483677115659	0.384905572859223	0.358102698657849	0.39149163641633	0.368645859459658
0.493516518657422	0.393558066957209	0.378707849546296	0.391253038203888	0.452944959792488	0.43407877719723
0.521866680668257	0.331793644643833	0.360306892937238	0.356765140169944	0.364137355271935	0.346541639410173
